hpi_type,hpi_flavor,level,placename,place_id,year,quarter,index_nsa
traditional,expanded-data,State,Maryland,MD,2018,4,216.52
traditional,expanded-data,State,Maryland,MD,2019,1,217.14
traditional,expanded-data,State,Maryland,MD,2019,2,224.7
traditional,expanded-data,State,Maryland,MD,2019,3,226.81
traditional,expanded-data,State,Maryland,MD,2019,4,226.74
traditional,expanded-data,State,Maryland,MD,2020,1,228.56
traditional,expanded-data,State,Maryland,MD,2020,2,233.76
traditional,expanded-data,State,Maryland,MD,2020,3,238.2
traditional,expanded-data,State,Maine,ME,2015,1,194.84
traditional,expanded-data,State,Maine,ME,2015,2,205.76
traditional,expanded-data,State,Maine,ME,2015,3,205.49
traditional,expanded-data,State,Maine,ME,2015,4,204.22
traditional,expanded-data,State,Maine,ME,2016,1,203.96
traditional,expanded-data,State,Maine,ME,2016,2,212.05
traditional,expanded-data,State,Maine,ME,2016,3,215.28
traditional,expanded-data,State,Maine,ME,2016,4,217.68
traditional,expanded-data,State,Maine,ME,2017,1,216.99
traditional,expanded-data,State,Maine,ME,2017,2,226.0
traditional,expanded-data,State,Maine,ME,2017,3,231.17
traditional,expanded-data,State,Maine,ME,2017,4,232.64
traditional,expanded-data,State,Maine,ME,2018,1,230.2
traditional,expanded-data,State,Maine,ME,2018,2,239.13
traditional,expanded-data,State,Maine,ME,2018,3,246.26
traditional,expanded-data,State,Maine,ME,2018,4,244.79
traditional,expanded-data,State,Maine,ME,2019,1,247.72
traditional,expanded-data,State,Maine,ME,2019,2,252.42
traditional,expanded-data,State,Maine,ME,2019,3,261.65
traditional,expanded-data,State,Maine,ME,2019,4,262.88
traditional,expanded-data,State,Maine,ME,2020,1,265.83
traditional,expanded-data,State,Maine,ME,2020,2,272.33
traditional,expanded-data,State,Maine,ME,2020,3,287.99
traditional,expanded-data,State,Michigan,MI,2015,1,155.03
traditional,expanded-data,State,Michigan,MI,2015,2,163.36
traditional,expanded-data,State,Michigan,MI,2015,3,165.95
traditional,expanded-data,State,Michigan,MI,2015,4,164.85
traditional,expanded-data,State,Michigan,MI,2016,1,166.08
traditional,expanded-data,State,Michigan,MI,2016,2,173.52
traditional,expanded-data,State,Michigan,MI,2016,3,178.37
traditional,expanded-data,State,Michigan,MI,2016,4,178.81
traditional,expanded-data,State,Michigan,MI,2017,1,179.46
traditional,expanded-data,State,Michigan,MI,2017,2,189.23
traditional,expanded-data,State,Michigan,MI,2017,3,194.15
traditional,expanded-data,State,Michigan,MI,2017,4,195.0
traditional,expanded-data,State,Michigan,MI,2018,1,196.63
traditional,expanded-data,State,Michigan,MI,2018,2,205.39
traditional,expanded-data,State,Michigan,MI,2018,3,210.63
traditional,expanded-data,State,Michigan,MI,2018,4,211.17
traditional,expanded-data,State,Michigan,MI,2019,1,212.9
traditional,expanded-data,State,Michigan,MI,2019,2,220.64
traditional,expanded-data,State,Michigan,MI,2019,3,223.89
traditional,expanded-data,State,Michigan,MI,2019,4,225.0
traditional,expanded-data,State,Michigan,MI,2020,1,226.62
traditional,expanded-data,State,Michigan,MI,2020,2,233.15
traditional,expanded-data,State,Michigan,MI,2020,3,244.38
traditional,expanded-data,State,Minnesota,MN,2015,1,221.82
traditional,expanded-data,State,Minnesota,MN,2015,2,232.71
traditional,expanded-data,State,Minnesota,MN,2015,3,234.58
traditional,expanded-data,State,Minnesota,MN,2015,4,234.96
traditional,expanded-data,State,Minnesota,MN,2016,1,234.66
traditional,expanded-data,State,Minnesota,MN,2016,2,245.0
traditional,expanded-data,State,Minnesota,MN,2016,3,249.5
traditional,expanded-data,State,Minnesota,MN,2016,4,248.88
traditional,expanded-data,State,Minnesota,MN,2017,1,250.41
traditional,expanded-data,State,Minnesota,MN,2017,2,261.75
traditional,expanded-data,State,Minnesota,MN,2017,3,265.61
traditional,expanded-data,State,Minnesota,MN,2017,4,265.18
traditional,expanded-data,State,Minnesota,MN,2018,1,268.34
traditional,expanded-data,State,Minnesota,MN,2018,2,277.34
traditional,expanded-data,State,Minnesota,MN,2018,3,282.59
traditional,expanded-data,State,Minnesota,MN,2018,4,280.73
traditional,expanded-data,State,Minnesota,MN,2019,1,284.71
traditional,expanded-data,State,Minnesota,MN,2019,2,294.05
traditional,expanded-data,State,Minnesota,MN,2019,3,298.46
traditional,expanded-data,State,Minnesota,MN,2019,4,296.97
traditional,expanded-data,State,Minnesota,MN,2020,1,300.24
traditional,expanded-data,State,Minnesota,MN,2020,2,310.39
traditional,expanded-data,State,Minnesota,MN,2020,3,317.45
traditional,expanded-data,State,Missouri,MO,2015,1,180.82
traditional,expanded-data,State,Missouri,MO,2015,2,184.98
traditional,expanded-data,State,Missouri,MO,2015,3,186.49
traditional,expanded-data,State,Missouri,MO,2015,4,185.49
traditional,expanded-data,State,Missouri,MO,2016,1,186.97
traditional,expanded-data,State,Missouri,MO,2016,2,193.47
traditional,expanded-data,State,Missouri,MO,2016,3,196.46
traditional,expanded-data,State,Missouri,MO,2016,4,195.31
traditional,expanded-data,State,Missouri,MO,2017,1,196.44
traditional,expanded-data,State,Missouri,MO,2017,2,204.09
traditional,expanded-data,State,Missouri,MO,2017,3,206.43
traditional,expanded-data,State,Missouri,MO,2017,4,206.28
traditional,expanded-data,State,Missouri,MO,2018,1,210.37
traditional,expanded-data,State,Missouri,MO,2018,2,215.75
traditional,expanded-data,State,Missouri,MO,2018,3,219.23
traditional,expanded-data,State,Missouri,MO,2018,4,219.16
traditional,expanded-data,State,Missouri,MO,2019,1,220.19
traditional,expanded-data,State,Missouri,MO,2019,2,227.28
traditional,expanded-data,State,Missouri,MO,2019,3,231.92
traditional,expanded-data,State,Missouri,MO,2019,4,231.71
traditional,expanded-data,State,Missouri,MO,2020,1,234.1
traditional,expanded-data,State,Missouri,MO,2020,2,242.42
traditional,expanded-data,State,Missouri,MO,2020,3,252.3
traditional,expanded-data,State,Mississippi,MS,2015,1,172.12
traditional,expanded-data,State,Mississippi,MS,2015,2,175.52
traditional,expanded-data,State,Mississippi,MS,2015,3,175.15
traditional,expanded-data,State,Mississippi,MS,2015,4,176.86
traditional,expanded-data,State,Mississippi,MS,2016,1,178.71
traditional,expanded-data,State,Mississippi,MS,2016,2,180.99
traditional,expanded-data,State,Mississippi,MS,2016,3,181.93
traditional,expanded-data,State,Mississippi,MS,2016,4,182.75
traditional,expanded-data,State,Mississippi,MS,2017,1,184.06
traditional,expanded-data,State,Mississippi,MS,2017,2,186.87
traditional,expanded-data,State,Mississippi,MS,2017,3,188.19
traditional,expanded-data,State,Mississippi,MS,2017,4,187.29
traditional,expanded-data,State,Mississippi,MS,2018,1,189.63
traditional,expanded-data,State,Mississippi,MS,2018,2,194.49
traditional,expanded-data,State,Mississippi,MS,2018,3,196.8
traditional,expanded-data,State,Mississippi,MS,2018,4,198.75
traditional,expanded-data,State,Mississippi,MS,2019,1,198.7
traditional,expanded-data,State,Mississippi,MS,2019,2,202.84
traditional,expanded-data,State,Mississippi,MS,2019,3,205.24
traditional,expanded-data,State,Mississippi,MS,2019,4,207.01
traditional,expanded-data,State,Mississippi,MS,2020,1,209.32
traditional,expanded-data,State,Mississippi,MS,2020,2,212.67
traditional,expanded-data,State,Mississippi,MS,2020,3,217.61
traditional,expanded-data,State,Montana,MT,2015,1,336.7
traditional,expanded-data,State,Montana,MT,2015,2,343.0
traditional,expanded-data,State,Montana,MT,2015,3,345.52
traditional,expanded-data,State,Montana,MT,2015,4,349.66
traditional,expanded-data,State,Montana,MT,2016,1,347.86
traditional,expanded-data,State,Montana,MT,2016,2,358.06
traditional,expanded-data,State,Montana,MT,2016,3,361.57
traditional,expanded-data,State,Montana,MT,2016,4,366.48
traditional,expanded-data,State,Montana,MT,2017,1,361.47
traditional,expanded-data,State,Montana,MT,2017,2,376.32
traditional,expanded-data,State,Montana,MT,2017,3,384.34
traditional,expanded-data,State,Montana,MT,2017,4,384.3
traditional,expanded-data,State,Montana,MT,2018,1,388.53
traditional,expanded-data,State,Montana,MT,2018,2,399.54
traditional,expanded-data,State,Montana,MT,2018,3,401.34
traditional,expanded-data,State,Montana,MT,2018,4,405.63
traditional,expanded-data,State,Montana,MT,2019,1,402.09
traditional,expanded-data,State,Montana,MT,2019,2,420.9
traditional,expanded-data,State,Montana,MT,2019,3,427.28
traditional,expanded-data,State,Montana,MT,2019,4,427.57
traditional,expanded-data,State,Montana,MT,2020,1,438.05
traditional,expanded-data,State,Montana,MT,2020,2,444.33
traditional,expanded-data,State,Montana,MT,2020,3,467.23
traditional,expanded-data,State,North Carolina,NC,2015,1,178.69
traditional,expanded-data,State,North Carolina,NC,2015,2,185.03
traditional,expanded-data,State,North Carolina,NC,2015,3,186.1
traditional,expanded-data,State,North Carolina,NC,2015,4,187.61
traditional,expanded-data,State,North Carolina,NC,2016,1,188.04
traditional,expanded-data,State,North Carolina,NC,2016,2,194.29
traditional,expanded-data,State,North Carolina,NC,2016,3,196.73
traditional,expanded-data,State,North Carolina,NC,2016,4,197.59
traditional,expanded-data,State,North Carolina,NC,2017,1,199.6
traditional,expanded-data,State,North Carolina,NC,2017,2,205.5
traditional,expanded-data,State,North Carolina,NC,2017,3,208.73
traditional,expanded-data,State,North Carolina,NC,2017,4,210.38
traditional,expanded-data,State,North Carolina,NC,2018,1,212.32
traditional,expanded-data,State,North Carolina,NC,2018,2,218.14
traditional,expanded-data,State,North Carolina,NC,2018,3,221.43
traditional,expanded-data,State,North Carolina,NC,2018,4,223.04
traditional,expanded-data,State,North Carolina,NC,2019,1,224.97
traditional,expanded-data,State,North Carolina,NC,2019,2,229.99
traditional,expanded-data,State,North Carolina,NC,2019,3,234.24
traditional,expanded-data,State,North Carolina,NC,2019,4,235.78
traditional,expanded-data,State,North Carolina,NC,2020,1,239.14
traditional,expanded-data,State,North Carolina,NC,2020,2,243.83
traditional,expanded-data,State,North Carolina,NC,2020,3,251.7
traditional,expanded-data,State,North Dakota,ND,2015,1,355.59
traditional,expanded-data,State,North Dakota,ND,2015,2,356.82
traditional,expanded-data,State,North Dakota,ND,2015,3,360.42
traditional,expanded-data,State,North Dakota,ND,2015,4,359.32
traditional,expanded-data,State,North Dakota,ND,2016,1,353.42
traditional,expanded-data,State,North Dakota,ND,2016,2,359.74
traditional,expanded-data,State,North Dakota,ND,2016,3,360.26
traditional,expanded-data,State,North Dakota,ND,2016,4,353.13
traditional,expanded-data,State,North Dakota,ND,2017,1,353.54
traditional,expanded-data,State,North Dakota,ND,2017,2,361.44
traditional,expanded-data,State,North Dakota,ND,2017,3,365.82
traditional,expanded-data,State,North Dakota,ND,2017,4,358.23
traditional,expanded-data,State,North Dakota,ND,2018,1,361.73
traditional,expanded-data,State,North Dakota,ND,2018,2,366.54
traditional,expanded-data,State,North Dakota,ND,2018,3,367.66
traditional,expanded-data,State,North Dakota,ND,2018,4,362.88
traditional,expanded-data,State,North Dakota,ND,2019,1,372.69
traditional,expanded-data,State,North Dakota,ND,2019,2,380.68
traditional,expanded-data,State,North Dakota,ND,2019,3,383.31
traditional,expanded-data,State,North Dakota,ND,2019,4,383.6
traditional,expanded-data,State,North Dakota,ND,2020,1,378.26
traditional,expanded-data,State,North Dakota,ND,2020,2,384.94
traditional,expanded-data,State,North Dakota,ND,2020,3,392.5
traditional,expanded-data,State,Nebraska,NE,2015,1,227.24
traditional,expanded-data,State,Nebraska,NE,2015,2,233.99
traditional,expanded-data,State,Nebraska,NE,2015,3,235.84
traditional,expanded-data,State,Nebraska,NE,2015,4,236.47
traditional,expanded-data,State,Nebraska,NE,2016,1,237.46
traditional,expanded-data,State,Nebraska,NE,2016,2,244.93
traditional,expanded-data,State,Nebraska,NE,2016,3,246.81
traditional,expanded-data,State,Nebraska,NE,2016,4,245.83
traditional,expanded-data,State,Nebraska,NE,2017,1,248.43
traditional,expanded-data,State,Nebraska,NE,2017,2,258.34
traditional,expanded-data,State,Nebraska,NE,2017,3,262.39
traditional,expanded-data,State,Nebraska,NE,2017,4,262.72
traditional,expanded-data,State,Nebraska,NE,2018,1,266.36
traditional,expanded-data,State,Nebraska,NE,2018,2,272.28
traditional,expanded-data,State,Nebraska,NE,2018,3,277.6
traditional,expanded-data,State,Nebraska,NE,2018,4,276.0
traditional,expanded-data,State,Nebraska,NE,2019,1,275.69
traditional,expanded-data,State,Nebraska,NE,2019,2,287.03
traditional,expanded-data,State,Nebraska,NE,2019,3,290.85
traditional,expanded-data,State,Nebraska,NE,2019,4,289.49
traditional,expanded-data,State,Nebraska,NE,2020,1,296.05
traditional,expanded-data,State,Nebraska,NE,2020,2,303.42
traditional,expanded-data,State,Nebraska,NE,2020,3,311.69
traditional,expanded-data,State,New Hampshire,NH,2015,1,196.96
traditional,expanded-data,State,New Hampshire,NH,2015,2,207.27
traditional,expanded-data,State,New Hampshire,NH,2015,3,210.67
traditional,expanded-data,State,New Hampshire,NH,2015,4,207.8
traditional,expanded-data,State,New Hampshire,NH,2016,1,207.0
traditional,expanded-data,State,New Hampshire,NH,2016,2,217.21
traditional,expanded-data,State,New Hampshire,NH,2016,3,222.08
traditional,expanded-data,State,New Hampshire,NH,2016,4,219.81
traditional,expanded-data,State,New Hampshire,NH,2017,1,221.75
traditional,expanded-data,State,New Hampshire,NH,2017,2,227.2
traditional,expanded-data,State,New Hampshire,NH,2017,3,232.28
traditional,expanded-data,State,New Hampshire,NH,2017,4,233.62
traditional,expanded-data,State,New Hampshire,NH,2018,1,233.97
traditional,expanded-data,State,New Hampshire,NH,2018,2,240.52
traditional,expanded-data,State,New Hampshire,NH,2018,3,245.59
traditional,expanded-data,State,New Hampshire,NH,2018,4,245.82
traditional,expanded-data,State,New Hampshire,NH,2019,1,247.71
traditional,expanded-data,State,New Hampshire,NH,2019,2,254.95
traditional,expanded-data,State,New Hampshire,NH,2019,3,264.42
traditional,expanded-data,State,New Hampshire,NH,2019,4,265.3
traditional,expanded-data,State,New Hampshire,NH,2020,1,268.67
traditional,expanded-data,State,New Hampshire,NH,2020,2,270.68
traditional,expanded-data,State,New Hampshire,NH,2020,3,288.15
traditional,expanded-data,State,New Jersey,NJ,2015,1,181.42
traditional,expanded-data,State,New Jersey,NJ,2015,2,186.35
traditional,expanded-data,State,New Jersey,NJ,2015,3,188.05
traditional,expanded-data,State,New Jersey,NJ,2015,4,185.17
traditional,expanded-data,State,New Jersey,NJ,2016,1,183.32
traditional,expanded-data,State,New Jersey,NJ,2016,2,188.2
traditional,expanded-data,State,New Jersey,NJ,2016,3,191.02
traditional,expanded-data,State,New Jersey,NJ,2016,4,188.78
traditional,expanded-data,State,New Jersey,NJ,2017,1,186.75
traditional,expanded-data,State,New Jersey,NJ,2017,2,193.57
traditional,expanded-data,State,New Jersey,NJ,2017,3,197.04
traditional,expanded-data,State,New Jersey,NJ,2017,4,196.3
traditional,expanded-data,State,New Jersey,NJ,2018,1,196.27
traditional,expanded-data,State,New Jersey,NJ,2018,2,203.77
traditional,expanded-data,State,New Jersey,NJ,2018,3,208.09
traditional,expanded-data,State,New Jersey,NJ,2018,4,207.9
traditional,expanded-data,State,New Jersey,NJ,2019,1,208.84
traditional,expanded-data,State,New Jersey,NJ,2019,2,215.72
traditional,expanded-data,State,New Jersey,NJ,2019,3,220.54
traditional,expanded-data,State,New Jersey,NJ,2019,4,223.33
traditional,expanded-data,State,New Jersey,NJ,2020,1,224.89
traditional,expanded-data,State,New Jersey,NJ,2020,2,230.84
traditional,expanded-data,State,New Jersey,NJ,2020,3,236.28
traditional,expanded-data,State,New Mexico,NM,2015,1,218.2
traditional,expanded-data,State,New Mexico,NM,2015,2,218.85
traditional,expanded-data,State,New Mexico,NM,2015,3,222.91
traditional,expanded-data,State,New Mexico,NM,2015,4,220.16
traditional,expanded-data,State,New Mexico,NM,2016,1,222.78
traditional,expanded-data,State,New Mexico,NM,2016,2,227.68
traditional,expanded-data,State,New Mexico,NM,2016,3,228.32
traditional,expanded-data,State,New Mexico,NM,2016,4,231.45
traditional,expanded-data,State,New Mexico,NM,2017,1,228.09
traditional,expanded-data,State,New Mexico,NM,2017,2,235.45
traditional,expanded-data,State,New Mexico,NM,2017,3,237.2
traditional,expanded-data,State,New Mexico,NM,2017,4,237.55
traditional,expanded-data,State,New Mexico,NM,2018,1,237.99
traditional,expanded-data,State,New Mexico,NM,2018,2,243.78
traditional,expanded-data,State,New Mexico,NM,2018,3,247.35
traditional,expanded-data,State,New Mexico,NM,2018,4,251.32
traditional,expanded-data,State,New Mexico,NM,2019,1,250.46
traditional,expanded-data,State,New Mexico,NM,2019,2,256.72
traditional,expanded-data,State,New Mexico,NM,2019,3,263.52
traditional,expanded-data,State,New Mexico,NM,2019,4,267.54
traditional,expanded-data,State,New Mexico,NM,2020,1,272.19
traditional,expanded-data,State,New Mexico,NM,2020,2,275.64
traditional,expanded-data,State,New Mexico,NM,2020,3,284.66
traditional,expanded-data,State,Nevada,NV,2015,1,177.73
traditional,expanded-data,State,Nevada,NV,2015,2,184.79
traditional,expanded-data,State,Nevada,NV,2015,3,187.93
traditional,expanded-data,State,Nevada,NV,2015,4,189.76
traditional,expanded-data,State,Nevada,NV,2016,1,192.45
traditional,expanded-data,State,Nevada,NV,2016,2,197.93
traditional,expanded-data,State,Nevada,NV,2016,3,202.03
traditional,expanded-data,State,Nevada,NV,2016,4,204.69
traditional,expanded-data,State,Nevada,NV,2017,1,208.34
traditional,expanded-data,State,Nevada,NV,2017,2,216.67
traditional,expanded-data,State,Nevada,NV,2017,3,222.68
traditional,expanded-data,State,Nevada,NV,2017,4,229.32
traditional,expanded-data,State,Nevada,NV,2018,1,236.37
traditional,expanded-data,State,Nevada,NV,2018,2,244.29
traditional,expanded-data,State,Nevada,NV,2018,3,250.99
traditional,expanded-data,State,Nevada,NV,2018,4,254.42
traditional,expanded-data,State,Nevada,NV,2019,1,257.78
traditional,expanded-data,State,Nevada,NV,2019,2,261.24
traditional,expanded-data,State,Nevada,NV,2019,3,263.57
traditional,expanded-data,State,Nevada,NV,2019,4,264.42
traditional,expanded-data,State,Nevada,NV,2020,1,270.18
traditional,expanded-data,State,Nevada,NV,2020,2,273.84
traditional,expanded-data,State,Nevada,NV,2020,3,279.5
traditional,expanded-data,State,New York,NY,2015,1,186.35
traditional,expanded-data,State,New York,NY,2015,2,191.36
traditional,expanded-data,State,New York,NY,2015,3,193.15
traditional,expanded-data,State,New York,NY,2015,4,191.26
traditional,expanded-data,State,New York,NY,2016,1,189.6
traditional,expanded-data,State,New York,NY,2016,2,194.38
traditional,expanded-data,State,New York,NY,2016,3,199.27
traditional,expanded-data,State,New York,NY,2016,4,199.18
traditional,expanded-data,State,New York,NY,2017,1,196.86
traditional,expanded-data,State,New York,NY,2017,2,202.44
traditional,expanded-data,State,New York,NY,2017,3,207.79
traditional,expanded-data,State,New York,NY,2017,4,208.93
traditional,expanded-data,State,New York,NY,2018,1,208.63
traditional,expanded-data,State,New York,NY,2018,2,215.51
traditional,expanded-data,State,New York,NY,2018,3,221.5
traditional,expanded-data,State,New York,NY,2018,4,221.03
traditional,expanded-data,State,New York,NY,2019,1,220.2
traditional,expanded-data,State,New York,NY,2019,2,227.7
traditional,expanded-data,State,New York,NY,2019,3,233.59
traditional,expanded-data,State,New York,NY,2019,4,235.1
traditional,expanded-data,State,New York,NY,2020,1,236.9
traditional,expanded-data,State,New York,NY,2020,2,239.65
traditional,expanded-data,State,New York,NY,2020,3,248.38
traditional,expanded-data,State,Ohio,OH,2015,1,148.01
traditional,expanded-data,State,Ohio,OH,2015,2,156.4
traditional,expanded-data,State,Ohio,OH,2015,3,157.78
traditional,expanded-data,State,Ohio,OH,2015,4,155.06
traditional,expanded-data,State,Ohio,OH,2016,1,155.75
traditional,expanded-data,State,Ohio,OH,2016,2,163.66
traditional,expanded-data,State,Ohio,OH,2016,3,165.99
traditional,expanded-data,State,Ohio,OH,2016,4,165.17
traditional,expanded-data,State,Ohio,OH,2017,1,165.14
traditional,expanded-data,State,Ohio,OH,2017,2,172.02
traditional,expanded-data,State,Ohio,OH,2017,3,176.62
traditional,expanded-data,State,Ohio,OH,2017,4,176.78
traditional,expanded-data,State,Ohio,OH,2018,1,177.58
traditional,expanded-data,State,Ohio,OH,2018,2,184.56
traditional,expanded-data,State,Ohio,OH,2018,3,188.4
traditional,expanded-data,State,Ohio,OH,2018,4,187.96
traditional,expanded-data,State,Ohio,OH,2019,1,188.86
traditional,expanded-data,State,Ohio,OH,2019,2,195.97
traditional,expanded-data,State,Ohio,OH,2019,3,200.53
traditional,expanded-data,State,Ohio,OH,2019,4,200.97
traditional,expanded-data,State,Ohio,OH,2020,1,201.18
traditional,expanded-data,State,Ohio,OH,2020,2,210.34
traditional,expanded-data,State,Ohio,OH,2020,3,217.57
traditional,expanded-data,State,Oklahoma,OK,2015,1,206.55
traditional,expanded-data,State,Oklahoma,OK,2015,2,210.74
traditional,expanded-data,State,Oklahoma,OK,2015,3,212.44
traditional,expanded-data,State,Oklahoma,OK,2015,4,210.26
traditional,expanded-data,State,Oklahoma,OK,2016,1,212.25
traditional,expanded-data,State,Oklahoma,OK,2016,2,215.09
traditional,expanded-data,State,Oklahoma,OK,2016,3,217.22
traditional,expanded-data,State,Oklahoma,OK,2016,4,216.02
traditional,expanded-data,State,Oklahoma,OK,2017,1,216.31
traditional,expanded-data,State,Oklahoma,OK,2017,2,221.4
traditional,expanded-data,State,Oklahoma,OK,2017,3,221.59
traditional,expanded-data,State,Oklahoma,OK,2017,4,223.05
traditional,expanded-data,State,Oklahoma,OK,2018,1,222.66
traditional,expanded-data,State,Oklahoma,OK,2018,2,226.74
traditional,expanded-data,State,Oklahoma,OK,2018,3,229.88
traditional,expanded-data,State,Oklahoma,OK,2018,4,229.06
traditional,expanded-data,State,Oklahoma,OK,2019,1,231.2
traditional,expanded-data,State,Oklahoma,OK,2019,2,236.47
traditional,expanded-data,State,Oklahoma,OK,2019,3,239.28
traditional,expanded-data,State,Oklahoma,OK,2019,4,242.62
traditional,expanded-data,State,Oklahoma,OK,2020,1,243.05
traditional,expanded-data,State,Oklahoma,OK,2020,2,250.64
traditional,expanded-data,State,Oklahoma,OK,2020,3,255.14
traditional,expanded-data,State,Oregon,OR,2015,1,323.4
traditional,expanded-data,State,Oregon,OR,2015,2,339.27
traditional,expanded-data,State,Oregon,OR,2015,3,346.24
traditional,expanded-data,State,Oregon,OR,2015,4,351.12
traditional,expanded-data,State,Oregon,OR,2016,1,356.63
traditional,expanded-data,State,Oregon,OR,2016,2,374.85
traditional,expanded-data,State,Oregon,OR,2016,3,383.6
traditional,expanded-data,State,Oregon,OR,2016,4,388.39
traditional,expanded-data,State,Oregon,OR,2017,1,392.69
traditional,expanded-data,State,Oregon,OR,2017,2,410.11
traditional,expanded-data,State,Oregon,OR,2017,3,418.24
traditional,expanded-data,State,Oregon,OR,2017,4,419.92
traditional,expanded-data,State,Oregon,OR,2018,1,426.65
traditional,expanded-data,State,Oregon,OR,2018,2,442.45
traditional,expanded-data,State,Oregon,OR,2018,3,447.96
traditional,expanded-data,State,Oregon,OR,2018,4,446.08
traditional,expanded-data,State,Oregon,OR,2019,1,451.64
traditional,expanded-data,State,Oregon,OR,2019,2,465.73
traditional,expanded-data,State,Oregon,OR,2019,3,472.51
traditional,expanded-data,State,Oregon,OR,2019,4,472.73
traditional,expanded-data,State,Oregon,OR,2020,1,477.9
traditional,expanded-data,State,Oregon,OR,2020,2,492.96
traditional,expanded-data,State,Oregon,OR,2020,3,507.38
traditional,expanded-data,State,Pennsylvania,PA,2015,1,180.99
traditional,expanded-data,State,Pennsylvania,PA,2015,2,189.49
traditional,expanded-data,State,Pennsylvania,PA,2015,3,189.68
traditional,expanded-data,State,Pennsylvania,PA,2015,4,186.54
traditional,expanded-data,State,Pennsylvania,PA,2016,1,185.66
traditional,expanded-data,State,Pennsylvania,PA,2016,2,192.89
traditional,expanded-data,State,Pennsylvania,PA,2016,3,195.85
traditional,expanded-data,State,Pennsylvania,PA,2016,4,194.56
traditional,expanded-data,State,Pennsylvania,PA,2017,1,193.95
traditional,expanded-data,State,Pennsylvania,PA,2017,2,200.6
traditional,expanded-data,State,Pennsylvania,PA,2017,3,204.78
traditional,expanded-data,State,Pennsylvania,PA,2017,4,204.83
traditional,expanded-data,State,Pennsylvania,PA,2018,1,205.2
traditional,expanded-data,State,Pennsylvania,PA,2018,2,212.6
traditional,expanded-data,State,Pennsylvania,PA,2018,3,215.25
traditional,expanded-data,State,Pennsylvania,PA,2018,4,215.21
traditional,expanded-data,State,Pennsylvania,PA,2019,1,216.47
traditional,expanded-data,State,Pennsylvania,PA,2019,2,223.21
traditional,expanded-data,State,Pennsylvania,PA,2019,3,226.37
traditional,expanded-data,State,Pennsylvania,PA,2019,4,228.11
traditional,expanded-data,State,Pennsylvania,PA,2020,1,229.92
traditional,expanded-data,State,Pennsylvania,PA,2020,2,235.22
traditional,expanded-data,State,Pennsylvania,PA,2020,3,244.27
traditional,expanded-data,State,Rhode Island,RI,2015,1,176.03
traditional,expanded-data,State,Rhode Island,RI,2015,2,185.29
traditional,expanded-data,State,Rhode Island,RI,2015,3,189.61
traditional,expanded-data,State,Rhode Island,RI,2015,4,189.85
traditional,expanded-data,State,Rhode Island,RI,2016,1,190.51
traditional,expanded-data,State,Rhode Island,RI,2016,2,197.68
traditional,expanded-data,State,Rhode Island,RI,2016,3,202.57
traditional,expanded-data,State,Rhode Island,RI,2016,4,204.54
traditional,expanded-data,State,Rhode Island,RI,2017,1,207.91
traditional,expanded-data,State,Rhode Island,RI,2017,2,213.7
traditional,expanded-data,State,Rhode Island,RI,2017,3,218.0
traditional,expanded-data,State,Rhode Island,RI,2017,4,223.08
traditional,expanded-data,State,Rhode Island,RI,2018,1,223.52
traditional,expanded-data,State,Rhode Island,RI,2018,2,232.13
traditional,expanded-data,State,Rhode Island,RI,2018,3,234.82
traditional,expanded-data,State,Rhode Island,RI,2018,4,237.24
traditional,expanded-data,State,Rhode Island,RI,2019,1,239.19
traditional,expanded-data,State,Rhode Island,RI,2019,2,243.09
traditional,expanded-data,State,Rhode Island,RI,2019,3,248.1
traditional,expanded-data,State,Rhode Island,RI,2019,4,251.39
traditional,expanded-data,State,Rhode Island,RI,2020,1,254.28
traditional,expanded-data,State,Rhode Island,RI,2020,2,257.71
traditional,expanded-data,State,Rhode Island,RI,2020,3,273.1
traditional,expanded-data,State,South Carolina,SC,2015,1,182.45
traditional,expanded-data,State,South Carolina,SC,2015,2,189.96
traditional,expanded-data,State,South Carolina,SC,2015,3,191.19
traditional,expanded-data,State,South Carolina,SC,2015,4,191.19
traditional,expanded-data,State,South Carolina,SC,2016,1,193.46
traditional,expanded-data,State,South Carolina,SC,2016,2,198.6
traditional,expanded-data,State,South Carolina,SC,2016,3,200.56
traditional,expanded-data,State,South Carolina,SC,2016,4,201.62
traditional,expanded-data,State,South Carolina,SC,2017,1,203.63
traditional,expanded-data,State,South Carolina,SC,2017,2,208.93
traditional,expanded-data,State,South Carolina,SC,2017,3,211.66
traditional,expanded-data,State,South Carolina,SC,2017,4,213.3
traditional,expanded-data,State,South Carolina,SC,2018,1,216.18
traditional,expanded-data,State,South Carolina,SC,2018,2,221.57
traditional,expanded-data,State,South Carolina,SC,2018,3,224.25
traditional,expanded-data,State,South Carolina,SC,2018,4,225.69
traditional,expanded-data,State,South Carolina,SC,2019,1,228.55
traditional,expanded-data,State,South Carolina,SC,2019,2,234.04
traditional,expanded-data,State,South Carolina,SC,2019,3,237.26
traditional,expanded-data,State,South Carolina,SC,2019,4,239.58
traditional,expanded-data,State,South Carolina,SC,2020,1,241.99
traditional,expanded-data,State,South Carolina,SC,2020,2,248.35
traditional,expanded-data,State,South Carolina,SC,2020,3,254.03
traditional,expanded-data,State,South Dakota,SD,2015,1,255.47
traditional,expanded-data,State,South Dakota,SD,2015,2,261.3
