,Place Name,Place ID,Year,Quarter,HPI,YoY change,% YoY change,year dec. quarter,total_covid_cases,population,new_cases,total_covid_per_capita_1000,new_cases_per_capita_1000
1303,"San Francisco-San Mateo-Redwood City, CA (MSAD)",41884,2020,2,428.12,-21.24000000000001,-4.7267224497062506,2020.25,6776,1648122,6067.0,4.111346126075618,3.6811595258118026
1304,"San Francisco-San Mateo-Redwood City, CA (MSAD)",41884,2020,3,426.32,-13.949999999999989,-3.1685102323574146,2020.5,21268,1648122,14492.0,12.904384505515974,8.793038379440356
1305,"San Francisco-San Mateo-Redwood City, CA (MSAD)",41884,2020,4,412.68,-29.75,-6.724227561422145,2020.75,47816,1648122,26548.0,29.012415343038924,16.10803083752295
1306,"San Jose-Sunnyvale-Santa Clara, CA",41940,2020,1,421.14,-4.1200000000000045,-0.9688190753891748,2020.0,911,1990660,911.0,0.45763716556318,0.45763716556318
1307,"San Jose-Sunnyvale-Santa Clara, CA",41940,2020,2,420.88,-5.990000000000009,-1.4032375196195583,2020.25,4464,1990660,3553.0,2.2424723458551434,1.7848351802919633
1308,"San Jose-Sunnyvale-Santa Clara, CA",41940,2020,3,418.96,-6.160000000000025,-1.4490026345502505,2020.5,22731,1990660,18267.0,11.418825917032542,9.176353571177398
1309,"San Jose-Sunnyvale-Santa Clara, CA",41940,2020,4,421.27,0.4199999999999591,0.0997980278008694,2020.75,73552,1990660,50821.0,36.948549727226144,25.5297238101936
1310,"San Luis Obispo-Paso Robles, CA",42020,2020,1,343.25,12.769999999999982,3.864076494795443,2020.0,80,283111,80.0,0.2825746791894345,0.2825746791894345
1311,"San Luis Obispo-Paso Robles, CA",42020,2020,2,345.73,8.810000000000002,2.6148640626855046,2020.25,611,283111,531.0,2.1581641123093065,1.8755894331198717
1312,"San Luis Obispo-Paso Robles, CA",42020,2020,3,350.48,10.08000000000004,2.9612220916568863,2020.5,3629,283111,3018.0,12.818293884730725,10.660129772421419
1313,"San Luis Obispo-Paso Robles, CA",42020,2020,4,354.86,12.949999999999989,3.787546430347164,2020.75,10490,283111,6861.0,37.052604808714605,24.23431092398388
1314,"San Rafael, CA (MSAD)",42034,2020,1,318.85,-4.0499999999999545,-1.2542582842985306,2020.0,102,258826,102.0,0.3940871473499571,0.3940871473499571
1315,"San Rafael, CA (MSAD)",42034,2020,2,319.91,-1.4399999999999975,-0.4481095378870383,2020.25,2289,258826,2187.0,8.843779218471095,8.449692071121138
1316,"San Rafael, CA (MSAD)",42034,2020,3,318.18,-4.70999999999998,-1.4587011056396852,2020.5,6742,258826,4453.0,26.0483877199354,17.204608501464303
1317,"San Rafael, CA (MSAD)",42034,2020,4,319.08,-1.7100000000000364,-0.5330590105676724,2020.75,9800,258826,3058.0,37.863274941466464,11.814887221531066
1318,"Santa Cruz-Watsonville, CA",42100,2020,1,346.37,5.5400000000000205,1.6254437696212247,2020.0,49,273213,49.0,0.1793472492158133,0.1793472492158133
1319,"Santa Cruz-Watsonville, CA",42100,2020,2,344.98,-1.6200000000000043,-0.4673975764570123,2020.25,379,273213,330.0,1.387196070465168,1.2078488212493548
1320,"Santa Cruz-Watsonville, CA",42100,2020,3,347.34,3.579999999999984,1.0414242494763744,2020.5,2423,273213,2044.0,8.868538466324807,7.48134239585964
1321,"Santa Cruz-Watsonville, CA",42100,2020,4,350.43,4.720000000000027,1.3653061814815963,2020.75,8749,273213,6326.0,32.02263435488062,23.154095888555812
1322,"Santa Fe, NM",42140,2020,1,218.99,17.5,8.68529455556107,2020.0,42,150358,42.0,0.2793333244656087,0.2793333244656087
1323,"Santa Fe, NM",42140,2020,2,220.88,14.47,7.010319267477351,2020.25,238,150358,196.0,1.5828888386384494,1.3035555141728408
1324,"Santa Fe, NM",42140,2020,3,226.53,12.550000000000011,5.865034115337887,2020.5,1029,150358,791.0,6.843666449407414,5.260777610768964
1325,"Santa Fe, NM",42140,2020,4,228.5,12.560000000000002,5.816430489950913,2020.75,7529,150358,6500.0,50.0738238071802,43.23015735777278
1326,"Santa Maria-Santa Barbara, CA",42200,2020,1,313.72,10.050000000000011,3.309513616755034,2020.0,99,446499,99.0,0.22172502066074054,0.22172502066074054
1327,"Santa Maria-Santa Barbara, CA",42200,2020,2,314.82,9.5,3.1114895846980217,2020.25,2933,446499,2834.0,6.5688836929086065,6.347158672247866
1328,"Santa Maria-Santa Barbara, CA",42200,2020,3,317.5,8.980000000000018,2.910670296901342,2020.5,9197,446499,6264.0,20.598030454715463,14.029146761806857
1329,"Santa Maria-Santa Barbara, CA",42200,2020,4,320.94,10.860000000000014,3.502321981424153,2020.75,17391,446499,8194.0,38.94969529607009,18.351664841354626
1330,"Santa Rosa-Petaluma, CA",42220,2020,1,332.97,4.080000000000041,1.2405363495393722,2020.0,85,494336,85.0,0.17194782496116,0.17194782496116
1331,"Santa Rosa-Petaluma, CA",42220,2020,2,333.24,3.160000000000025,0.9573436742607928,2020.25,1185,494336,1100.0,2.3971549715173484,2.2252071465561882
1332,"Santa Rosa-Petaluma, CA",42220,2020,3,335.18,3.569999999999993,1.0765658454208236,2020.5,7578,494336,6393.0,15.32965432418436,12.932499352667012
1333,"Santa Rosa-Petaluma, CA",42220,2020,4,340.51,7.159999999999968,2.147892605369722,2020.75,19055,494336,11477.0,38.54665652511652,23.21700220093216
1334,"Savannah, GA",42340,2020,1,258.21,14.589999999999977,5.988835071012222,2020.0,44,393353,44.0,0.11185881383896906,0.11185881383896906
1335,"Savannah, GA",42340,2020,2,260.88,11.060000000000002,4.42718757505404,2020.25,1589,393353,1545.0,4.039628527048224,3.927769713209255
1336,"Savannah, GA",42340,2020,3,267.49,12.740000000000007,5.000981354268895,2020.5,11118,393353,9529.0,28.26468846049223,24.225059933444005
1337,"Savannah, GA",42340,2020,4,268.83,11.319999999999991,4.395945788513065,2020.75,18322,393353,7204.0,46.579026980854344,18.314338520362117
1338,"Scranton--Wilkes-Barre, PA",42540,2020,1,185.41,9.180000000000009,5.209101742041654,2020.0,290,527091,290.0,0.550189625700306,0.550189625700306
1339,"Scranton--Wilkes-Barre, PA",42540,2020,2,186.16,8.740000000000009,4.926163904858534,2020.25,4651,553885,4361.0,8.397049929136914,7.873475540951642
1340,"Scranton--Wilkes-Barre, PA",42540,2020,3,190.22,8.879999999999995,4.896878791220908,2020.5,6807,553885,2156.0,12.289554690955704,3.892504761818789
1341,"Scranton--Wilkes-Barre, PA",42540,2020,4,195.88,14.150000000000006,7.786276344026856,2020.75,26916,553885,20109.0,48.594924939292454,36.30537024833675
1342,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2020,1,370.16,14.980000000000018,4.21757981868349,2020.0,3560,3074865,3560.0,1.1577744063560516,1.1577744063560516
1343,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2020,2,375.0,14.70999999999998,4.082822171028887,2020.25,14216,3074865,10656.0,4.623292404707199,3.4655179983511473
1344,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2020,3,381.74,18.79000000000002,5.177021628323467,2020.5,30592,3074865,16376.0,9.949054673945035,5.325762269237837
1345,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2020,4,389.97,24.850000000000023,6.805981595092031,2020.75,85771,3074865,55179.0,27.89423275493396,17.945178080988924
1346,"Sebastian-Vero Beach, FL",42680,2020,1,269.27,17.149999999999977,6.802316357290169,2020.0,33,159923,33.0,0.2063493056033216,0.2063493056033216
1347,"Sebastian-Vero Beach, FL",42680,2020,2,269.46,15.179999999999978,5.969797074091544,2020.25,697,159923,664.0,4.358347454712581,4.151998149109259
1348,"Sebastian-Vero Beach, FL",42680,2020,3,276.37,17.879999999999995,6.91709543889512,2020.5,3254,159923,2557.0,20.34729213433965,15.988944679627071
1349,"Sebastian-Vero Beach, FL",42680,2020,4,280.76,18.329999999999984,6.984719734786412,2020.75,6875,159923,3621.0,42.98943866735866,22.642146533019016
1350,"Sebring-Avon Park, FL",42700,2020,1,239.15,10.53,4.605896247047503,2020.0,17,106221,17.0,0.16004368251099124,0.16004368251099124
1351,"Sebring-Avon Park, FL",42700,2020,2,242.07,13.400000000000006,5.859972886692617,2020.25,350,106221,333.0,3.295016992873349,3.1349733103623576
